DataBase,Title,Abstract,Keywords,Authors,Year,DocumentType,PublicationTitle,DOI,Affiliations,Publisher,Language,ISSN,ISBN
WoS,A generalized multiple environmental factors software reliability model with stochastic fault detection process,"Software systems have been widely applied in numerous safety-critical domains; however, large-scale software development is still considered as a complicated and expensive activity. As the latest trends in software industry accelerate the complexity and dependency of software development, such complicated and human-centered process needs to be addressed well. Meanwhile, recent survey investigations (Zhu et al. in J Syst Softw 109:150-160, 2015; Zhu and Pham in J Syst Softw 132:72-84, 2017) revealed that environmental factors, defined from software development, have significant impacts on software reliability. Considering such significant impacts, we first propose a generalized multiple-environmental-factors software reliability growth model with multiple environmental factors and the associated randomness under the martingale framework. The randomness is reflected on the process of detecting software fault. Indeed, this is a stochastic fault detection process. As an illustration, a specific multiple-environmental-factors software reliability growth model incorporating two specific environmental factors,percentage of reused modulesandfrequency of program specification change, is further developed. Lastly, we employ two real-world data sets to demonstrate the prediction performance of the proposed generalized multiple-environmental-factors software reliability growth model.",Software reliability growth model; Environmental factors; Martingale framework,"Zhu, MM; Pham, H",2020.0,JournalEA,ANNALS OF OPERATIONS RESEARCH,10.1007/s10479-020-03732-3,"[Zhu, Mengmeng] North Carolina State Univ, Dept Text Engn Chem & Sci, Raleigh, NC 27606 USA; [Pham, Hoang] Rutgers State Univ, Dept Ind & Syst Engn, Piscataway, NJ 08854 USA",SPRINGER,English,0254-5330,
WoS,Towards quantitative small-animal imaging on hybrid PET/CT and PET/MRI systems,"Aim Over the past two decades, innovations in small-animal positron emission tomography (PET) have reached an impressive level, which has brought countless opportunities to explore the major puzzles in biomedical research. It is a given that pairing information coming from different imaging modalities renders unprecedented knowledge and provides a great insight into various facets of biological systems, such as anatomy, function, physiology, and metabolism in animal models of human diseases, which are difficult to be beaten by standalone PET scanners. The development of bimodal and tri-modal imaging platforms with advanced software solutions dedicated for quantitative studies in small-animals has spurred academic and industrial interest. However, it is undisputed that the potential success of these scanners in filling the translational gap between human and animal findings, hinges to a great extent upon optimization and standardization of relevant parameters and acquisition protocols, which is often overlooked. Methods This article reviews the trends till 2020 in the field of preclinical PET imaging with emphasize on image reconstruction and quantitative corrections implemented on state-of-the-heart hybrid systems. First, the challenges, limitations, and benefits offered by multi-modality imaging systems are described and then, the most commonly used strategies, as well as novel techniques for image reconstruction and image corrections (attenuation, scattering, normalization, motion, and partial volume effect) are presented. The advantages and disadvantages of different methods are also discussed. We also briefly touch upon the factors that should be considered for reliable kinetic modeling and absolute quantitation in preclinical small animal research. Conclusions Multi-modality imaging has attracted a lot of research, particularly in the preclinical portfolio. Nevertheless, more research is still needed to optimize the conceptual design, reach the limits of quantitative imaging and implement standardized protocols for small-animal studies. Without any doubt, exploring the potential advantages of combined imaging units providing optimal image quality and reliable tools for quantification of biological parameters through standardized imaging protocols is one of the goals of translational research.",Preclinical imaging; Image reconstruction; Kinetic modeling; Multi-modality; Quantification,"Amirrashedi, M; Zaidi, H; Ay, MR",2020.0,ReviewEA,CLINICAL AND TRANSLATIONAL IMAGING,10.1007/s40336-020-00376-y,"[Amirrashedi, Mahsa; Ay, Mohammad Reza] Univ Tehran Med Sci, Dept Med Phys & Biomed Engn, Tehran, Iran; [Amirrashedi, Mahsa; Ay, Mohammad Reza] Univ Tehran Med Sci, Res Ctr Mol & Cellular Imaging, Tehran, Iran; [Zaidi, Habib] Geneva Univ Hosp, Div Nucl Med & Mol Imaging, CH-1211 Geneva, Switzerland; [Zaidi, Habib] Univ Geneva, Geneva Univ Neuroctr, CH-1205 Geneva, Switzerland; [Zaidi, Habib] Univ Groningen, Univ Med Ctr Groningen, Dept Nucl Med & Mol Imaging, NL-9700 RB Groningen, Netherlands; [Zaidi, Habib] Univ Southern Denmark, Dept Nucl Med, DK-500 Odense, Denmark",SPRINGER-VERLAG ITALIA SRL,English,2281-5872,
WoS,Optimization and economical study of electro-coagulation unit using CCD to treat real graywater and its reuse potential,"The reclamation of graywater for non-potable purposes has attained utmost importance, particularly in developing nations. The present research aimed to evaluate the optimal condition of electro-coagulation system in treatment of graywater and its reuse. Moreover, the study also evaluates the impact of major operating parameters on pollutant removal and anode dissolution. To achieve this, two-factor (voltage potential and time) and 5-level (- 1, - 0.5, 0, + 0.5, and + 1) full factorial design, based on response surface methodology (RSM) has been executed for the actual design. The data were acquired after conducting 20 experiments, as suggested by RSM (response surface methodology). Design Expert 12.0.8.0 software has been used to design mathematical model to obtain optimum condition (14 V and 47 min) at pH of 7.35, which provides experimental removal efficiency (75.6% chemical oxygen demand, 78.7% total dissolved solids, 93.4% turbidity, and 63.2% chloride) with minimal electrode consumption of 1.38 mg L-1. Adequacy of the model developed has been verified by ANOVA. The operating cost of treating graywater at the optimized condition obtained as 0.7 US$/kg COD.",Electro-coagulation; Graywater; COD; Chloride; Reuse; RSM; ANOVA,"Bajpai, M; Katoch, SS; Singh, M",2020.0,JournalEA,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,10.1007/s11356-020-10171-x,"[Bajpai, Mukul; Singh Katoch, Surjit] Natl Inst Technol Hamirpur, Dept Civil Engn, Hamirpur 177005, Himachal Prades, India; [Singh, Manjari] Motilal Nehru Natl Inst Technol Allahabad, Civil Engn Dept, Prayagraj 211004, Uttar Pradesh, India",SPRINGER HEIDELBERG,English,0944-1344,
WoS,"Modelling, simulation and experimental validation of the milling operation of titanium alloy (Ti6Al4V)","The variation of process conditions during machining operations can bring about undesirable change in the microstructure and mechanical properties of the final product. It can also bring about an increase in the energy requirement of the process as well as reduction in tool life. In a bid to measure, monitor and effectively control the variation of some process parameters during the milling operation of titanium alloy, this work employs a computer-aided based modelling and simulation approach validated via the physical experimentations to investigate the variation of velocity, stress, plastic strain and temperature distributions during the milling operation. The numerical experiment was validated with physical experimentations using the professional infrared video thermometer with LCD display and camera function (MT 696) with infrared temperature range of - 50-1000 degrees C for the temperature measurement in real time. The computer-aided design, modelling and simulation of the milling operation was performed using the commercial software code ABAQUS while the response surface methodology (RSM) was employed for the determination of the feasible range of the process parameters, namely cutting speed (25,000-27,500 m/min), feed per tooth (0.05-0.30 mm) and axial depth of cut (0.50-3.0 mm). The physical experimentations were carried out using a DMU80monoBLOCK Deckel Maho 5-axis CNC milling machine and a mill cutter (SF550: HRC 40-HRC 50). The results obtained showed significant correlation between the numerical and physical experimentations. Furthermore, the infrared video thermometer and camera function (MT 696) demonstrated high sensitivity to temperature variation; hence, it is highly suitable for temperature measurement and monitoring. The findings of this work will assist in process control for the effective milling operation of titanium alloy.",Computer-aided modelling and simulation; Temperature; Titanium alloy; Infrared thermometer,"Daniyan, I; Fameso, F; Ale, F; Bello, K; Tlhabadira, I",2020.0,Journal,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,10.1007/s00170-020-05714-y,"[Daniyan, Ilesanmi] Tshwane Univ Technol, Dept Ind Engn, ZA-0001 Pretoria, South Africa; [Fameso, Festus; Tlhabadira, Isaac] Tshwane Univ Technol, Dept Mech & Automat Engn, Pretoria, South Africa; [Ale, Felix] Natl Space Res & Dev Agcy, Dept Engn & Space Syst, Abuja, Nigeria; [Bello, Kazeem] Afe Babalola Univ, Dept Mech & Mechatron Engn, Ado Ekiti, Nigeria",SPRINGER LONDON LTD,English,0268-3768,
WoS,Developing critical thinking skills in the thinking-discussion-writing cycle: the argumentation-based inquiry approach,"This study aimed to investigate the effects of the argumentation-based inquiry (ABI) approach on the critical thinking skills of fifth-grade students in a secondary school using a hybrid method. Using an experimental research model, the study had a semi-experimental design form with pre-test and post-test control groups. It was conducted in a middle school in Kastamonu with fifth-grade students from two classes during the fall semester of the 2016-2017 academic year. One of the groups was randomly assigned as the control group and the other as the experimental group. The science classes for the experimental group included activities fitting the ABI approach. In the control group, the lessons were carried out with frequently used teaching techniques such as lectures, question-and-answer and demonstrative experiments. The activities were implemented during the units Measuring the Size of a Force and Matter and Change. A Critical Thinking Test was used to measure the critical thinking skills of the groups at the beginning and the end of the study.T-test and ANCOVA analyses were applied to the quantitative data using the SPSS software. At the end of the study, semi-structured interviews were conducted with 12 students; six students from each group. The interviews were analysed using the Nvivo 11 software to obtain themes and codes. The evaluation of the quantitative and qualitative findings revealed that the ABI approach used in science lessons had improved the critical thinking skills of the experimental group students.",ABI; Argumentation; Critical thinking; Research inquiry; Twenty-first century skills,"Kabatas, ME; Akkas, BNC",2020.0,JournalEA,ASIA PACIFIC EDUCATION REVIEW,10.1007/s12564-020-09635-z,"[Kabatas Memis, Esra] Kastamonu Univ, Dept Math & Sci Educ, Kastamonu, Turkey; [Cakan Akkas, Busra Nur] Kastamonu Univ, Grad Sch Nat & Appl Sci, Kastamonu, Turkey",SPRINGER,English,1598-1037,
WoS,Determination of initial stress state and rock mass deformation modulus at Lavarak HEPP by back analysis using ant colony optimization and multivariable regression analysis,"During the design and construction of a project, determination of geomechanical parameters is a key factor for its success. Back analysis is an appropriate method to reduce in situ and field measurements during site investigation and design phase of the projects. Over the past decades, displacement measurements were used as input data for back analysis of geomechanical parameters. In back analysis, an important factor is to choose an appropriate algorithm to minimize the magnitude of the error function in order to reduce the difference between measured and calculated displacements. In this paper, two methods, i.e. continuous ant colony algorithm (CACA) and multivariable regression (MR), were applied to calculate optimized values for four geomechanical parameters in Lavarak underground hydroelectric power plant cavern in Iran. These four parameters are maximum principal stress, minimum principal stress, the angle between maximum principal stress and the horizontal axis, and the deformation modulus of the rock mass. Initially, back analysis was conducted with CACA. For this purpose, CACA was programmed in Phase2 software used for numerical modelling to calculate the displacement of the measuring points. Then, back analysis of four parameters was done with both linear and nonlinear MR using Phase2, and the optimized values were calculated. According to the Lar Consulting Engineers' data for Lavarak HEPP, the results show lower general error function values of CACA than MR. In other words, CACA algorithm shows better performance for obtaining optimal values and for having more accurate calculations. CACA shows better performance for back-calculation of the maximum principal stress, the angel of maximum principal stress, and the deformation modulus of the rock mass.",Back analysis; Initial stress state; Deformation modulus; Ant colony; Optimization; Lavarak cavern,"Ghorbani, E; Moosavi, M; Hossaini, MF; Assary, M; Golabchi, Y",2020.0,JournalEA,BULLETIN OF ENGINEERING GEOLOGY AND THE ENVIRONMENT,10.1007/s10064-020-01936-2,"[Ghorbani, Ebrahim; Moosavi, Mahdi; Hossaini, Mohammad Farouq; Assary, Mehdi; Golabchi, Yousef] Univ Tehran, Coll Engn, Sch Min Engn, Tehran, Iran",SPRINGER HEIDELBERG,English,1435-9529,
WoS,Electroencephalographic correlates of body shape concerns: an eLORETA functional connectivity study,"The main aim of the present study was to investigate the association between body shape concerns and electroencephalography (EEG) functional connectivity within body image network in a sample of university students (N = 68). EEG was recorded during 5 min of resting state. All participants were asked to complete self-report measures assessing certain psychopathological dimensions (i.e., body shape concerns, depression, anxiety, obsessive-compulsive symptoms). EEG analyses were conducted by means of the exact low-resolution electromagnetic tomography software (eLORETA). Our results showed that body shape concerns were positively associated with increased gamma functional connectivity between the left and right prefrontal cortex (PFC). Furthermore, our data revealed that this EEG pattern was independently associated with body shape concerns after controlling for potential socio-demographic and clinical confounding variables. This finding seems to suggest that increased EEG gamma connectivity between the left and right PFC might be a relevant neurophysiological alteration involved in the development and/or maintenance of dysfunctional concerns about one's body.",Body shape concerns; EEG connectivity; Psychopathology; eLORETA,"Imperatori, C; Panno, A; Giacchini, M; Massullo, C; Carbone, GA; Clerici, M; Farina, B; Dakanalis, A",2020.0,JournalEA,COGNITIVE NEURODYNAMICS,10.1007/s11571-020-09618-1,"[Imperatori, Claudio; Panno, Angelo; Giacchini, Marta; Massullo, Chiara; Carbone, Giuseppe Alessio; Farina, Benedetto] European Univ Rome, Dept Human Sci, Cognit & Clin Psychol Lab, Via Aldobrandeschi 190, I-00163 Rome, Italy; [Clerici, Massimo] San Gerardo Hosp, Dept Psychiat, ASST Monza, Via GB Pergolesi 33, I-20900 Monza, Italy; [Clerici, Massimo; Dakanalis, Antonios] Univ Milano Bicocca, Dept Med & Surg, Cadore 48, I-20900 Monza, Italy",SPRINGER,English,1871-4080,
WoS,R package for statistical inference in dynamical systems using kernel based gradient matching: KGode,"Many processes in science and engineering can be described by dynamical systems based on nonlinear ordinary differential equations (ODEs). Often ODE parameters are unknown and not directly measurable. Since nonlinear ODEs typically have no closed form solution, standard iterative inference procedures require a computationally expensive numerical integration of the ODEs every time the parameters are adapted, which in practice restricts statistical inference to rather small systems. To overcome this computational bottleneck, approximate methods based on gradient matching have recently gained much attention. The idea is to circumvent the numerical integration step by using a surrogate cost function that quantifies the discrepancy between the derivatives obtained from a smooth interpolant to the data and the derivatives predicted by the ODEs. The present article describes the software implementation of a recent method that is based on the framework of reproducing kernel Hilbert spaces. We provide an overview of the methods available, illustrate them on a series of widely used benchmark problems, and discuss the accuracy-efficiency trade-off of various regularization methods.",Ordinary differential equations; Gradient matching; Reproducing kernel Hilbert space; Regularization; Time warping; Residual bootstrap,"Niu, M; Wandy, J; Daly, R; Rogers, S; Husmeier, D",2020.0,JournalEA,COMPUTATIONAL STATISTICS,10.1007/s00180-020-01014-x,"[Niu, Mu; Husmeier, Dirk] Univ Glasgow, Sch Math & Stat, Glasgow, Lanark, Scotland; [Wandy, Joe; Daly, Ronon] Univ Glasgow, Glasgow Poly, Glasgow, Lanark, Scotland; [Rogers, Simon] Univ Glasgow, Sch Comp Sci, Glasgow, Lanark, Scotland",SPRINGER HEIDELBERG,English,0943-4062,
WoS,Role of sodiuml-cysteine alginate conjugate and isopropyl myristate to enhance the permeation enhancing activity of BCS class III drug from TDDS; optimization by central composite design andin vivopharmacokinetics study,"Objective The objective of the present research was to study the effect and optimization of sodium alginatel-cysteine conjugate and permeation enhancer on permeation of high soluble low permeable ropinirole hydrochloride from the transdermal formulation. Methods Sodium alginatel-cysteine conjugate was prepared and characterized and the same was added into a transdermal formulation along with IPM as a permeation enhancer. Twelve primary formulations were prepared by solvent casting method and evaluated. The results were fed intoDesign Expert (R) Software to obtain optimized formulation. The optimized formulation was evaluated for physicochemical,ex vivopermeation, stability, skin irritation, and pharmacokinetic studies. Results The results of the characterization of prepared sodium alginatel-cysteine conjugate confirmed the thiolation process. Stability studies suggested that the drug was compatible with all the excipients. SEM images of the transdermal patch revealed that the amorphous drug was uniformly distributed. From the design space, the optimized formulation from the polymer's ratio (SA: SACC; 4:6) and IPM 9.5%w/w of polymers weight showed target steady state flux 9.004 mu g/cm(2)/h with maximum drug permeation. The increased target flux and maximum drug permeation from an optimized patch suggested that there was an effect of SACC on ropinirole hydrochloride permeation in the presence of IPM as a permeation enhancer. Pharmacokinetic studies in rabbits showed that the optimized patch improved bioavailability as compared to marketed oral tablets. Conclusions The study was concluded that there was a positive effect of sodium alginatel-cysteine conjugate and IPM on ropinirole hydrochloride permeation from the transdermal formulation.",Design expert; liquid chromatography-mass spectrometry; Parkinson's disease; proton NMR; skin irritation studies,"Sadashivaiah, R; Babu, BKS",2020.0,JournalEA,DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY,10.1080/03639045.2020.1791167,"[Sadashivaiah, R.; Babu, B. K. Satheesha] Govt Coll Pharm, Dept Pharmaceut, Bengaluru 560027, Karnataka, India",TAYLOR & FRANCIS LTD,English,0363-9045,
WoS,Changes in Gut Microbiome Associated With Co-Occurring Symptoms Development During Chemo-Radiation for Rectal Cancer: A Proof of Concept Study,"Purpose: To examine a) whether there are significant differences in the severity of symptoms of fatigue, sleep disturbance, or depression between patients with rectal cancer who develop co-occurring symptoms and those with no symptoms before and at the end of chemotherapy and radiation therapy (CRT); b) differences in gut microbial diversity between those with co-occurring symptoms and those with no symptoms; and c) whether before-treatment diversity measurements and taxa abundances can predict co-occurrence of symptoms. Methods: Stool samples and symptom ratings were collected from 31 patients with rectal cancer prior to and at the end of (24-28 treatments) CRT. Descriptive statistics were computed and the Mann-Whitney U test was performed for symptoms. Gut microbiome data were analyzed using R's vegan package software. Results: Participants with co-occurring symptoms reported greater severity of fatigue at the end of CRT than those with no symptoms.BacteroidesandBlautia2abundances differed between participants with co-occurring symptoms and those with no symptoms. Our random forest classification (unsupervised learning algorithm) predicted participants who developed co-occurring symptoms with 74% accuracy, using specific phylum, family, and genera abundances as predictors. Conclusion: Our preliminary results point to an association between the gut microbiota and co-occurring symptoms in rectal cancer patients and serves as a first step in potential identification of a microbiota-based classifier.",gut microbiome; rectal cancer; co-occurrence of symptoms; chemotherapy and radiation therapy,"Gonzalez-Mercado, VJ; Henderson, WA; Sarkar, A; Lim, J; Saligan, LN; Berk, L; Dishaw, L; McMillan, S; Groer, M; Sepehri, F; Melkus, GD",2020.0,JournalEA,BIOLOGICAL RESEARCH FOR NURSING,10.1177/1099800420942830,"[Gonzalez-Mercado, Velda J.; Melkus, Gail D'Eramo] NYU, Rory Meyers Coll Nursing, New York, NY 10010 USA; [Gonzalez-Mercado, Velda J.; Sarkar, Anujit; McMillan, Susan; Groer, Maureen; Sepehri, Farrah] Univ S Florida, Coll Nursing, Tampa, FL 33620 USA; [Henderson, Wendy A.] Univ Connecticut, Coll Nursing, Storrs, CT USA; [Sarkar, Anujit] Univ S Florida, Coll Publ Hlth, Tampa, FL 33620 USA; [Lim, Jean] Univ Miami, Rosenstiel Sch Marine & Atmosphere Sci, Miami, FL USA; [Saligan, Leorey N.] NINR, Symptom Sci Ctr, Symptom Biol Unit, Div Intramural Res,NIH,DHHS, Bethesda, MD 20892 USA; [Berk, Lawrence] Univ S Florida, Coll Med Radiol, Tampa, FL 33620 USA; [Dishaw, Larry] Univ S Florida, Dept Pediat, Mol Genet Childrens Res Inst, St Petersburg, FL USA",SAGE PUBLICATIONS INC,English,1099-8004,
WoS,Perceived discrimination in health services and preventive dental attendance in Brazilian adults,"Objectives It is evident that discriminatory attitudes affect different dimensions of personal life, including health. This study aimed to verify the association between perceived discrimination in health services and preventive dental attendance in Brazilian adults. Methods This cross-sectional study used secondary data from the 2013 National Health Survey (PNS), a representative survey of the Brazilian population. The response rate was 91.9%, with 60,202 adults agreeing to complete the oral health self-perception questionnaire. Data were analysed using the software STATA 14.0. A descriptive sample analysis was conducted that considered sample weight as well as an association between health discrimination and factors associated with preventive dental attendance through Poisson regression models. Results Adjusted analysis demonstrated that, regarding the reasons that led to discrimination, lack of money, social class and type of working occupation showed a negative association with preventive dental attendance. Conclusion Our findings show that discrimination perpetuates health inequities. Those with worse social conditions need more assistance as they struggle with discrimination and end up going for a check-up after the disease is established or advanced. Preventive care, which could change the health condition of the disadvantaged population, is often a reality only for those less vulnerable.",dental care; primary prevention; social discrimination,"do Amaral, OL; Menegazzo, GR; Fagundes, MLB; de Sousa, JL; Torres, LHD; Giordani, JMD",2020.0,JournalEA,COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,10.1111/cdoe.12565,"[do Amaral Junior, Orlando Luiz; Menegazzo, Gabriele Rissotto; Fagundes, Maria Laura Braccini; Torres, Luisa Helena do Nascimento; Giordani, Jessye Melgarejo do Amaral] Univ Fed Santa Maria, Postgrad Program Dent Sci, Santa Maria, RS, Brazil; [de Sousa, Jailson Lopes] Brazilian Inst Geog & Stat, Sao Paulo, Brazil",WILEY,English,0301-5661,
WoS,The Butterfly Affect: impact of development practices on cryptocurrency prices,"The network of developers in distributed ledgers and blockchains open source projects is essential to maintaining the platform: understanding the structure of their exchanges, analysing their activity and its quality (e.g. issues resolution times, politeness in comments) is important to determine how healthy and efficient a project is. The quality of a project affects the trust in the platform, and therefore the value of the digital tokens exchanged over it. In this paper, we investigate whether developers' emotions can effectively provide insights that can improve the prediction of the price of tokens. We consider developers' comments and activity for two major blockchain projects, namely Ethereum and Bitcoin, extracted from Github. We measure sentiment and emotions (joy, love, anger, etc.) of the developers' comments over time, and test the corresponding time series (i.e. theaffect time series) for correlations and causality with the Bitcoin/Ethereum time series of prices. Our analysis shows the existence of a Granger-causality between the time series of developers' emotions and Bitcoin/Ethereum price. Moreover, using an artificial recurrent neural network (LSTM), we can show that the Root Mean Square Error (RMSE)-associated with the prediction of the prices of cryptocurrencies-significantly decreases when including the affect time series.",Blockchain; Open source software development; Data mining,"Bartolucci, S; Destefanis, G; Ortu, M; Uras, N; Marchesi, M; Tonelli, R",2020.0,Journal,EPJ DATA SCIENCE,10.1140/epjds/s13688-020-00239-6,"[Bartolucci, Silvia] Imperial Coll, Business Sch, London, England; [Destefanis, Giuseppe] Brunel Univ London, London, England; [Ortu, Marco] Univ Cagliari, DIEE, Cagliari, Italy; [Uras, Nicola; Marchesi, Michele; Tonelli, Roberto] Univ Cagliari, DMI, Cagliari, Italy; [Bartolucci, Silvia; Destefanis, Giuseppe] UCL, Ctr Blockchain Technol, London, England",SPRINGER,English,,
WoS,Characteristic differences between IGS final and ray-traced tropospheric delays and their impact on precise point positioning and tropospheric delay estimates,"The length of the convergence time in Precise Point Positioning (PPP) is a result of unmodeled errors. The tropospheric delay error is considered a major error source that affects the PPP solution accuracy and convergence time, especially in the height coordinates. Recent research showed that Numerical Weather Models (NWM)-based tropospheric correction models are superior to traditional empirical tropospheric models. We investigate the tropospheric delay difference between the ray-traced NWM and the final troposphere estimates from the International GNSS Service (IGS). Long time series of about 5 years of tropospheric delay are obtained from the European Centre for Medium-Range Weather Forecast and compared with the final IGS tropospheric delay time series for 30 globally distributed IGS stations. It is shown that the ray-traced tropospheric delay differences depend on time and experience seasonal variations with a non-zero mean. The mean is found to be 0.47 cm and the standard deviation is 1.40 cm. To model such differences, the least-squares spectral analysis approach is used to estimate the deterministic part of the tropospheric residuals (linear trend and periodic signals). The remaining tropospheric differences are estimated as a random walk process with 5 mm/root h random noise. To study the effect of the developed model on both station position and tropospheric delay estimate, we implement our model in GPS processing software, and the data from 15 IGS stations are processed. These stations are divided into two groups. The first group consists of nine IGS stations from the same network used to estimate the model, and their corresponding model values are extrapolated to the test epochs in 2018. However, the second group consists of six IGS stations, and their corresponding values are interpolated from the nearby stations. It is shown that the root means square error (RMSE) of station position in both groups can be improved by 5.68%, 0.76%, and 11.88% in Easting, Northing, and Up directions, respectively. In addition to the improvement in the RMSE of station positions, an improvement of 7.91% is obtained for total tropospheric delay estimates.",Precise point positioning; Tropospheric delay; Least-squares spectral analysis,"Elsobeiey, ME",2020.0,Journal,GPS SOLUTIONS,10.1007/s10291-020-01012-y,"[Elsobeiey, Mohamed Elsayed] King Abdulaziz Univ, Fac Maritime Studies, Dept Hydrog Surveying, Jeddah, Saudi Arabia",SPRINGER HEIDELBERG,English,1080-5370,
WoS,Using genomics to design and evaluate the performance of underwater forest restoration,"Restoration is an emerging intervention to reverse the degradation and loss of marine habitat-formers and the ecosystem services they underpin. Current best practice seeks to restore populations by transplanting donor individuals chosen to replicate genetic diversity and structure of extant, nearby populations. However, genetic characteristics are rarely empirically examined across generations, despite their potential role in influencing restoration success. We used genomics to design a restoration program for lost underwater forests ofPhyllospora comosa, a dominant forest-forming macroalga that went locally extinct from reefs off Sydney, Australia. Population genetic diversity and structure of nearby extant populations informed choice of donor sites. We tested whether donor provenance influenced adult transplant survival, condition (via metrics of epibiosis) and the genetic characteristics of recruits at restoration sites. Extant populations ofPhyllosporawithin a 100-km radius of Sydney comprised three distinct genetic clusters with similar levels of genetic diversity. We transplanted reproductive adults from two of these sites, with the aim of restoring fivePhyllosporaforests with levels of genetic structure and diversity similar to donor populations. Donor provenance influenced survival and condition of transplanted adults and recruitment levels varied significantly among restoration sites. Yet, recruitment was rapid and genetic diversity and structure of the F(1)generation resembled extant populations. This likely occurred because transplanted individuals reproduced synchronously and rapidly post-transplantation, prior to mortality of adult donor transplants. Synthesis and applications. As restoration and the need to 'future-proof' marine ecosystems increase globally, it will be critical to understand and harness the role of donor provenance, genetic diversity and structure in restoration success. By incorporating ecological and genomic data into restoration design and assessment, this study demonstrates that evidence-based selection of macroalgal donors can result in F(1)generation recruits with similar levels of genetic diversity and structure as extant populations, despite an effect of provenance on transplant survival and condition. This study also highlights the need for ongoing refinement of transplantation techniques to ensure future recruitment success.",climate change; genetic diversity; genomics; kelp; marine ecology; restoration; seaweed; SNPs,"Wood, G; Marzinelli, EM; Verges, A; Campbell, AH; Steinberg, PD; Coleman, MA",2020.0,JournalEA,JOURNAL OF APPLIED ECOLOGY,10.1111/1365-2664.13707,"[Wood, Georgina; Verges, Adriana; Steinberg, Peter D.] Sch Biol Earth & Environm Sci, Ctr Marine Sci & Innovat, Sydney, NSW, Australia; [Marzinelli, Ezequiel M.] Univ Sydney, Sch Life & Environm Sci, Sydney, NSW, Australia; [Marzinelli, Ezequiel M.; Steinberg, Peter D.] Nanyang Technol Univ, Singapore Ctr Environm Life Sci Engn, Singapore, Singapore; [Marzinelli, Ezequiel M.; Verges, Adriana; Steinberg, Peter D.] Sydney Inst Marine Sci, Sydney, NSW, Australia; [Campbell, Alexandra H.] Univ Sunshine Coast, USC Seaweed Res Grp, Sunshine Coast, Qld, Australia; [Coleman, Melinda A.] Natl Marine Sci Ctr, Dept Primary Ind, Coffs Harbour, NSW, Australia",WILEY,English,0021-8901,
WoS,IoT Architecture for Smart Control of an Exoskeleton Robot in Rehabilitation by Using a Natural User Interface Based on Gestures,"This paper describes a system for allowing a therapist to record specific motions, as a part of a rehabilitation program, mainly aimed at the elderly people, by using a Natural User Interface based on gestures. Motions are sent to an exoskeleton robot which reproduces them in the patient's lower limbs. The proposed system is an early prototype implemented as a set of interconnected components, which run independently and remotely, under a distributed software architecture. Such prototype has been properly validated through different tests in a controlled environment. The obtained results and a discussion about benefits and drawbacks are also presented, together with preliminary ideas about future research for overcoming such drawbacks and transforming the prototype into a functional system to be tested in a real scenario with real patients.",Intelligent robots; IoT; ROS; Exoskeleton; Rehabilitation,"Pavon-Pulido, N; Lopez-Riquelme, JA; Feliu-Batlle, JJ",2020.0,Journal,JOURNAL OF MEDICAL SYSTEMS,10.1007/s10916-020-01602-w,"[Pavon-Pulido, Nieves; Lopez-Riquelme, Juan Antonio; Feliu-Batlle, Jorge J.] Tech Univ Cartagena, Campus Muralla del Mar C Doctor Fleming S-N, Cartagena 30202, Spain",SPRINGER,English,0148-5598,
WoS,Identification of Biomarkers for Sarcoidosis and Tuberculosis of the Lung Using Systematic and Integrated Analysis,"Background: Sarcoidosis (SARC) is a multisystem inflammatory disease of unknown etiology and pulmonary tuberculosis (PTB) is caused by Mycobacterium tuberculosis. Both of these diseases affect lungs and lymph nodes and share similar clinical manifestations. However, the underlying mechanisms for the similarities and differences in genetic characteristics of SARC and PTB remain unclear. Material/Methods: Three datasets (GSE16538, GSE20050, and GSE19314) were retrieved from the Gene Expression Omnibus (GEO) database. Differentially expressed genes (DEGs) in SARC and PTB were identified using GEO2R online analyzer and Venn diagram software. Functional enrichment analysis was performed using Database for Annotation, Visualization and Integrated Discovery (DAVID) and R packages. Two protein-protein interaction (PPI) networks were constructed using Search Tool for the Retrieval of Interacting Genes database, and module analysis was performed using Cytoscape. Hub genes were identified using area under the receiver operating characteristic curve analysis. Results: We identified 228 DEGs, including 56 common SARC-PTB DEGs (enriched in interferon-gamma-mediated signaling, response to gamma radiation, and immune response) and 172 SARC-only DEGs (enriched in immune response, cellular calcium ion homeostasis, and dendritic cell chemotaxis). Potential biomarkers for SARC included CBX5, BCL11B, and GPR18. Conclusions: We identified potential biomarkers that can be used as candidates for diagnosis and/or treatment of patients with SARC.",Biological Markers; Gene Expression Profiling; Sarcoidosis; Tuberculosis,"Zhao, M; Di, X; Jin, X; Tian, C; Cong, S; Liu, JY; Wang, K",2020.0,Journal,MEDICAL SCIENCE MONITOR,10.12659/MSM.925438,"[Zhao, Min; Di, Xin; Tian, Chang; Cong, Shan; Liu, Jiaying; Wang, Ke] Second Hosp Jilin Univ, Dept Resp & Crit Care Med, Changchun, Jilin, Peoples R China; [Jin, Xin] Second Hosp Jilin Univ, Dept Oncol & Hematol, Changchun, Jilin, Peoples R China","INT SCIENTIFIC INFORMATION, INC",English,1643-3750,
